Datetime,S1,S2,S3,T,P
09/17/2020 07:30:01,3.6,2.67,3.09,28,3.37896
09/17/2020 07:30:02,3.22,2.42,2.78,28,3.03962
09/17/2020 07:30:03,3.24,2.38,2.77,28,3.02879
09/17/2020 07:30:04,3.27,2.44,2.77,28,3.06128
09/17/2020 07:30:05,3.26,2.39,2.79,28,3.04684
09/17/2020 07:30:05,3.27,2.39,2.8,28,3.05406
09/17/2020 07:30:06,3.3,2.38,2.83,28,3.07211
09/17/2020 07:30:07,3.3,0.91,1.71,28,2.13712
09/17/2020 07:30:08,2.2,1.31,1.75,28,1.89886
09/17/2020 07:30:09,4.06,1.54,1.65,28,2.61725
09/17/2020 07:30:10,4.05,1.88,1.62,28,2.72555
09/17/2020 07:30:11,1.72,0,1.34,28,1.10466
09/17/2020 07:30:12,0,0.6,1.34,28,0.70034
09/17/2020 07:30:13,0,0,1.32,28,0.47652
09/17/2020 07:30:14,0,0,1.31,28,0.47291
09/17/2020 07:30:14,0,0,1.32,28,0.47652
09/17/2020 07:30:15,0,0,1.32,28,0.47652
09/17/2020 07:30:16,0,0,1.34,28,0.48374
09/17/2020 07:30:17,0,0,1.36,28,0.49096
09/17/2020 07:30:18,0,0,1.4,28,0.5054
09/17/2020 07:30:19,0,0,1.42,28,0.51262
09/17/2020 07:30:20,0,0,1.4,28,0.5054
09/17/2020 07:30:21,0,0,1.39,28,0.50179
09/17/2020 07:30:22,0,0.6,1.37,28,0.71117
09/17/2020 07:30:22,0,0,1.36,28,0.49096
09/17/2020 07:30:23,0,0,1.35,28,0.48735
09/17/2020 07:30:24,0,0,1.34,28,0.48374
09/17/2020 07:30:25,0,0,1.3,28,0.4693
09/17/2020 07:30:26,0,0,1.3,28,0.4693
09/17/2020 07:30:27,0,0,1.32,28,0.47652
09/17/2020 07:30:28,0,0,1.33,28,0.48013
09/17/2020 07:30:29,0,0.6,1.35,28,0.70395
09/17/2020 07:30:30,0,0,1.38,28,0.49818
09/17/2020 07:30:31,0,0,1.4,28,0.5054
09/17/2020 07:30:31,0,0,1.42,28,0.51262
09/17/2020 07:30:32,0,0,1.4,28,0.5054
09/17/2020 07:30:33,0,0,1.41,28,0.50901
09/17/2020 07:30:34,0,0,1.4,28,0.5054
09/17/2020 07:30:35,0,0,1.38,28,0.49818
09/17/2020 07:30:36,0,0,1.36,28,0.49096
09/17/2020 07:30:37,0,0,1.34,28,0.48374
09/17/2020 07:30:38,0,0,1.33,28,0.48013
09/17/2020 07:30:39,0,0,1.32,28,0.47652
09/17/2020 07:30:40,0,0,1.3,28,0.4693
09/17/2020 07:30:40,0,0,1.32,28,0.47652
09/17/2020 07:30:41,0,0,1.32,28,0.47652
09/17/2020 07:30:42,0,0,1.34,28,0.48374
09/17/2020 07:30:43,0,0,1.35,28,0.48735
09/17/2020 07:30:44,0,0,1.36,28,0.49096
09/17/2020 07:30:45,0,0,1.39,28,0.50179
09/17/2020 07:30:46,0,0,1.4,28,0.5054
09/17/2020 07:30:47,0,0.62,1.39,28,0.72561
09/17/2020 07:30:48,0,0,1.41,28,0.50901
09/17/2020 07:30:49,0,0,1.42,28,0.51262
09/17/2020 07:30:49,0,0,1.41,28,0.50901
09/17/2020 07:30:50,0,0,0,28,0
09/17/2020 07:30:51,0,0,0,28,0
09/17/2020 07:30:52,0,0,0,28,0
09/17/2020 07:30:53,0,0,0,28,0
09/17/2020 07:30:54,0,0,0,28,0
09/17/2020 07:30:55,0,0,0,28,0
09/17/2020 07:30:56,0,0,0,28,0
09/17/2020 07:30:57,0,0,0,28,0
09/17/2020 07:30:58,0,0,0,28,0
09/17/2020 07:30:58,0,0,0,28,0
09/17/2020 07:30:59,0,0,0,28,0
09/17/2020 07:31:00,0,0,0,28,0
09/17/2020 07:31:01,0,0,0,28,0
09/17/2020 07:31:02,0,0,0,28,0
09/17/2020 07:31:03,0,0,0,28,0
09/17/2020 07:31:04,0,0,0,28,0
09/17/2020 07:31:05,0,0,0,28,0
09/17/2020 07:31:06,0,0,0,28,0
09/17/2020 07:31:06,0,0,0,28,0
09/17/2020 07:31:07,0,0,0,28,0
09/17/2020 07:31:08,0,0,0,28,0
09/17/2020 07:31:09,0,0,0,28,0
09/17/2020 07:31:10,0,0,0,28,0
09/17/2020 07:31:11,0,0,0,28,0
09/17/2020 07:31:12,0,0,0,28,0
09/17/2020 07:31:13,0,0,0,28,0
09/17/2020 07:31:14,0,0,0,28,0
09/17/2020 07:31:15,0,0,0,28,0
09/17/2020 07:31:15,0,0,0,28,0
09/17/2020 07:31:16,0,0,0,28,0
09/17/2020 07:31:17,0,0,0,28,0
09/17/2020 07:31:18,0,0,0,28,0
09/17/2020 07:31:19,0,0,0,28,0
09/17/2020 07:31:20,0,0,0,28,0
09/17/2020 07:31:21,0,0,0,28,0
09/17/2020 07:31:22,0,0,0,28,0
09/17/2020 07:31:23,0,0,0,28,0
09/17/2020 07:31:24,0,0,0,28,0
09/17/2020 07:31:24,0,0,0,28,0
09/17/2020 07:31:25,0,0,0,28,0
09/17/2020 07:31:26,0,0,0,28,0
09/17/2020 07:31:27,0,0,0,28,0
09/17/2020 07:31:28,0,0,0,28,0
09/17/2020 07:31:29,0,0,0,28,0
09/17/2020 07:31:30,0,0,0,28,0
09/17/2020 07:31:31,0,0,0,28,0
09/17/2020 07:31:32,0,0,0,28,0
09/17/2020 07:31:33,0,0,0,28,0
09/17/2020 07:31:33,0,0,0,28,0
09/17/2020 07:31:34,0,0,0,28,0
09/17/2020 07:31:35,0,0,0,28,0
09/17/2020 07:31:36,0,0,0,28,0
09/17/2020 07:31:37,0,0,0,28,0
09/17/2020 07:31:38,0,0,0,28,0
09/17/2020 07:31:39,0,0,0,28,0
09/17/2020 07:31:40,0,0,0,28,0
09/17/2020 07:31:41,0,0,0,28,0
09/17/2020 07:31:42,0,0,0,28,0
09/17/2020 07:31:42,0,0,0,28,0
09/17/2020 07:31:43,0,0,0,28,0
09/17/2020 07:31:44,0,0,0,28,0
09/17/2020 07:31:45,0,0,0,28,0
09/17/2020 07:31:46,0,0,0,28,0
09/17/2020 07:31:47,0,0,0,28,0
09/17/2020 07:31:48,0,0,0,28,0
09/17/2020 07:31:49,0,0,0,28,0
09/17/2020 07:31:50,0,0,0,28,0
09/17/2020 07:31:51,0,0,0,28,0
09/17/2020 07:31:51,0,0,0,28,0
09/17/2020 07:31:52,0,0,0,28,0
09/17/2020 07:31:53,0,0,0,28,0
09/17/2020 07:31:54,0,0,0,28,0
09/17/2020 07:31:55,0,0,0,28,0
09/17/2020 07:31:56,0,0,0,28,0
09/17/2020 07:31:57,0,0,0,28,0
09/17/2020 07:31:58,0,0,0,28,0
09/17/2020 07:31:59,0,0,0,28,0
09/17/2020 07:32:00,0,0,0,28,0
09/17/2020 07:32:00,0,0,0,28,0
09/17/2020 07:32:01,0,0,0,28,0
09/17/2020 07:32:02,0,0,0,28,0
09/17/2020 07:32:03,0,0,0,28,0
09/17/2020 07:32:04,0,0,0,28,0
09/17/2020 07:32:05,0,0,0,28,0
09/17/2020 07:32:06,0,0,0,28,0
09/17/2020 07:32:07,0,0,0,28,0
09/17/2020 07:32:08,0,0,0,28,0
09/17/2020 07:32:08,0,0,0,28,0
09/17/2020 07:32:09,0,0,0,28,0
09/17/2020 07:32:10,0,0,0,28,0
09/17/2020 07:32:11,0,0,0,28,0
09/17/2020 07:32:12,0,0,0,28,0
09/17/2020 07:32:13,0,0,0,28,0
09/17/2020 07:32:14,0,0,0,28,0
09/17/2020 07:32:15,0,0,0,28,0
09/17/2020 07:32:16,0,0,0,28,0
09/17/2020 07:32:17,0,0,0,28,0
09/17/2020 07:32:17,0,0,0,28,0
09/17/2020 07:32:18,0,0,0,28,0
09/17/2020 07:32:19,0,0,0,28,0
09/17/2020 07:32:20,0,0,0,28,0
09/17/2020 07:32:21,0,0,0,28,0
09/17/2020 07:32:22,0,0,0,28,0
09/17/2020 07:32:23,0,0,0,28,0
09/17/2020 07:32:24,0,0,0,28,0
09/17/2020 07:32:25,0,0,0,28,0
09/17/2020 07:32:26,0,0,0,28,0
09/17/2020 07:32:26,0,0,0,28,0
09/17/2020 07:32:27,0,0,0,28,0
09/17/2020 07:32:28,0,0,0,28,0
09/17/2020 07:32:29,0,0,0,28,0
09/17/2020 07:32:30,0,0,0,28,0
09/17/2020 07:32:31,0,0,0,28,0
09/17/2020 07:32:32,0,0,0,28,0
09/17/2020 07:32:33,0,0,0,28,0
09/17/2020 07:32:34,0,0,0,28,0
09/17/2020 07:32:35,0,0,0,28,0
09/17/2020 07:32:35,0,0,0,28,0
09/17/2020 07:32:36,0,0,0,28,0
09/17/2020 07:32:37,0,0,0,28,0
09/17/2020 07:32:38,0,0,0,28,0
09/17/2020 07:32:39,0,0,0,28,0
09/17/2020 07:32:40,0,0,0,28,0
09/17/2020 07:32:41,0,0,0,28,0
09/17/2020 07:32:42,0,0,0,28,0
09/17/2020 07:32:43,0,0,0,28,0
09/17/2020 07:32:44,0,0,0,28,0
09/17/2020 07:32:44,0,0,0,28,0
09/17/2020 07:32:45,0,0,0,28,0
09/17/2020 07:32:46,0,0,0,28,0
09/17/2020 07:32:47,0,0,0,28,0
09/17/2020 07:32:48,0,0,0,28,0
09/17/2020 07:32:49,0,0,0,28,0
09/17/2020 07:32:50,0,0,0,28,0
09/17/2020 07:32:51,0,0,0,28,0
09/17/2020 07:32:52,0,0,0,28,0
09/17/2020 07:32:53,0,0,0,28,0
09/17/2020 07:32:53,0,0,0,28,0
09/17/2020 07:32:54,0,0,0,28,0
09/17/2020 07:32:55,0,0,0,28,0
09/17/2020 07:32:56,0,0,0,28,0
09/17/2020 07:32:57,0,0,0,28,0
09/17/2020 07:32:58,0,0,0,28,0
09/17/2020 07:32:59,0,0,0,28,0
09/17/2020 07:33:00,0,0,0,28,0
09/17/2020 07:33:01,0,0,0,28,0
09/17/2020 07:33:02,0,0,0,28,0
09/17/2020 07:33:02,0,0,0,28,0
09/17/2020 07:33:03,0,0,0,28,0
09/17/2020 07:33:04,0,0,0,28,0
09/17/2020 07:33:05,0,0,0,28,0
09/17/2020 07:33:06,0,0,0,28,0
09/17/2020 07:33:07,0,0,0,28,0
09/17/2020 07:33:08,0,0,0,28,0
09/17/2020 07:33:09,0,0,0,28,0
09/17/2020 07:33:10,0,0,0,28,0
09/17/2020 07:33:10,0,0,0,28,0
09/17/2020 07:33:11,0,0,0,28,0
09/17/2020 07:33:12,0,0,0,28,0
09/17/2020 07:33:13,0,0,0,28,0
09/17/2020 07:33:14,0,0,0,28,0
09/17/2020 07:33:15,0,0,0,28,0
09/17/2020 07:33:16,0,0,0,28,0
09/17/2020 07:33:17,0,0,0,28,0
09/17/2020 07:33:18,0,0,0,28,0
09/17/2020 07:33:19,0,0,0,28,0
09/17/2020 07:33:19,0,0,0,28,0
09/17/2020 07:33:20,0,0,0,28,0
09/17/2020 07:33:21,0,0,0,28,0
09/17/2020 07:33:22,0,0,0,28,0
09/17/2020 07:33:23,0,0,0,28,0
09/17/2020 07:33:24,0,0,0,28,0
09/17/2020 07:33:25,0,0,0,28,0
09/17/2020 07:33:26,0,0,0,28,0
09/17/2020 07:33:27,0,0,0,28,0
09/17/2020 07:33:28,0,0,0,28,0
09/17/2020 07:33:28,0,0,0,28,0
09/17/2020 07:33:29,0,0,0,28,0
09/17/2020 07:33:30,0,0,0,28,0
09/17/2020 07:33:31,0,0,0,28,0
09/17/2020 07:33:32,0,0,0,28,0
09/17/2020 07:33:33,0,0,0,28,0
09/17/2020 07:33:34,0,0,0,28,0
09/17/2020 07:33:35,0,0,0,28,0
09/17/2020 07:33:36,0,0,0,28,0
09/17/2020 07:33:37,0,0,0,28,0
09/17/2020 07:33:37,0,0,0,28,0
09/17/2020 07:33:38,0,0,0,28,0
09/17/2020 07:33:39,0,0,0,28,0
09/17/2020 07:33:40,0,0,0,28,0
09/17/2020 07:33:41,0,0,0,28,0
09/17/2020 07:33:42,0,0,0,28,0
09/17/2020 07:33:43,0,0,0,28,0
09/17/2020 07:33:44,0,0,0,28,0
09/17/2020 07:33:45,0,0,0,28,0
09/17/2020 07:33:46,0,0,0,28,0
09/17/2020 07:33:46,0,0,0,28,0
09/17/2020 07:33:47,0,0,0,28,0
09/17/2020 07:33:48,0,0,0,28,0
09/17/2020 07:33:49,0,0,0,28,0
09/17/2020 07:33:50,0,0,0,28,0
09/17/2020 07:33:51,0,0,0,28,0
09/17/2020 07:33:52,0,0,0,28,0
09/17/2020 07:33:53,0,0,0,28,0
09/17/2020 07:33:54,0,0,0,28,0
09/17/2020 07:33:55,0,0,0,28,0
09/17/2020 07:33:55,0,0,0,28,0
09/17/2020 07:33:56,0,0,0,28,0
09/17/2020 07:33:57,0,0,0,28,0
09/17/2020 07:33:58,0,0,0,28,0
09/17/2020 07:33:59,0,0,0,28,0
09/17/2020 07:34:00,0,0,0,28,0
09/17/2020 07:34:01,0,0,0,28,0
09/17/2020 07:34:02,0,0,0,28,0
09/17/2020 07:34:03,0,0,0,28,0
09/17/2020 07:34:04,0,0,0,28,0
09/17/2020 07:34:04,0,0,0,28,0
09/17/2020 07:34:05,0,0,0,28,0
09/17/2020 07:34:06,0,0,0,28,0
09/17/2020 07:34:07,0,0,0,28,0
09/17/2020 07:34:08,0,0,0,28,0
09/17/2020 07:34:09,0,0,0,28,0
09/17/2020 07:34:10,0,0,0,28,0
09/17/2020 07:34:11,0,0,0,28,0
09/17/2020 07:34:12,0,0,0,28,0
09/17/2020 07:34:12,0,0,0,28,0
09/17/2020 07:34:13,0,0,0,28,0
09/17/2020 07:34:14,0,0,0,28,0
09/17/2020 07:34:15,0,0,0,28,0
09/17/2020 07:34:16,0,0,0,28,0
09/17/2020 07:34:17,0,0,0,28,0
09/17/2020 07:34:18,0,0,0,28,0
09/17/2020 07:34:19,0,0,0,28,0
09/17/2020 07:34:20,0,0,0,28,0
09/17/2020 07:34:21,0,0,0,28,0
09/17/2020 07:34:21,0,0,0,28,0
09/17/2020 07:34:22,0,0,0,28,0
09/17/2020 07:34:23,0,0,0,28,0
09/17/2020 07:34:24,0,0,0,28,0
09/17/2020 07:34:25,0,0,0,28,0
09/17/2020 07:34:26,0,0,0,28,0
09/17/2020 07:34:27,0,0,0,28,0
09/17/2020 07:34:28,0,0,0,28,0
09/17/2020 07:34:29,0,0,0,28,0
09/17/2020 07:34:30,0,0,0,28,0
09/17/2020 07:34:30,0,0,0,28,0
09/17/2020 07:34:31,0,0,0,28,0
09/17/2020 07:34:32,0,0,0,28,0
09/17/2020 07:34:33,0,0,0,28,0
09/17/2020 07:34:34,0,0,0,28,0
09/17/2020 07:34:35,0,0,0,28,0
09/17/2020 07:34:36,0,0,0,28,0
09/17/2020 07:34:37,0,0,0,28,0
09/17/2020 07:34:38,0,0,0,28,0
09/17/2020 07:34:39,0,0,0,28,0
09/17/2020 07:34:39,0,0,0,28,0
09/17/2020 07:34:40,0,0,0,28,0
09/17/2020 07:34:41,0,0,0,28,0
09/17/2020 07:34:42,0,0,0,28,0
09/17/2020 07:34:43,0,0,0,28,0
09/17/2020 07:34:44,0,0,0,28,0
09/17/2020 07:34:45,0,0,0,28,0
09/17/2020 07:34:46,0,0,0,28,0
09/17/2020 07:34:47,0,0,0,28,0
09/17/2020 07:34:48,0,0,0,28,0
09/17/2020 07:34:48,0,0,0,28,0
09/17/2020 07:34:49,0,0,0,28,0
09/17/2020 07:34:50,0,0,0,28,0
09/17/2020 07:34:51,0,0,0,28,0
09/17/2020 07:34:52,0,0,0,28,0
09/17/2020 07:34:53,0,0,0,28,0
09/17/2020 07:34:54,0,0,0,28,0
09/17/2020 07:34:55,0,0,0,28,0
09/17/2020 07:34:56,0,0,0,28,0
09/17/2020 07:34:57,0,0,0,28,0
09/17/2020 07:34:57,0,0,0,28,0
09/17/2020 07:34:58,0,0,0,28,0
09/17/2020 07:34:59,0,0,0,28,0
09/17/2020 07:35:00,0,0,0,28,0
09/17/2020 07:35:01,0,0,0,28,0
09/17/2020 07:35:02,0,0,0,28,0
09/17/2020 07:35:03,0,0,0,28,0
09/17/2020 07:35:04,0,0,0,28,0
09/17/2020 07:35:05,0,0,0,28,0
09/17/2020 07:35:06,0,0,0,28,0
09/17/2020 07:35:06,0,0,0,28,0
09/17/2020 07:35:07,0,0,0,28,0
09/17/2020 07:35:08,0,0,0,28,0
09/17/2020 07:35:09,0,0,0,28,0
09/17/2020 07:35:10,0,0,0,28,0
09/17/2020 07:35:11,0,0,0,28,0
09/17/2020 07:35:12,0,0,0,28,0
09/17/2020 07:35:13,0,0,0,28,0
09/17/2020 07:35:14,0,0,0,28,0
09/17/2020 07:35:15,0,0,0,28,0
09/17/2020 07:35:15,0,0,0,28,0
09/17/2020 07:35:16,0,0,0,28,0
09/17/2020 07:35:17,0,0,0,28,0
09/17/2020 07:35:18,0,0,0,28,0
09/17/2020 07:35:19,0,0,0,28,0
09/17/2020 07:35:20,0,0,0,28,0
09/17/2020 07:35:21,0,0,0,28,0
09/17/2020 07:35:22,3.67,1.57,1.44,28,2.41148
09/17/2020 07:35:23,1.94,1.18,0.69,28,1.37541
09/17/2020 07:35:24,0,2.69,0.96,28,1.31765
09/17/2020 07:35:24,0,0.97,0.74,28,0.61731
09/17/2020 07:35:25,1.76,1.72,1.4,28,1.76168
09/17/2020 07:35:26,0,0.95,2.16,28,1.12271
09/17/2020 07:35:27,0,0.88,5.34,28,2.24542
09/17/2020 07:35:28,7.78,10.42,16.11,28,12.38591
09/17/2020 07:35:29,22.65,27.62,25.37,28,27.30604
09/17/2020 07:35:30,5,5.91,4.47,28,5.55218
09/17/2020 07:35:31,2.84,2.84,2.46,28,2.93854
09/17/2020 07:35:32,2.88,2.6,2.34,28,2.82302
09/17/2020 07:35:33,2.74,2.49,2.31,28,2.72194
09/17/2020 07:35:33,2.87,2.55,2.3,28,2.78692
09/17/2020 07:35:34,2.85,2.61,2.2,28,2.76526
09/17/2020 07:35:35,2.86,2.55,2.37,28,2.80858
09/17/2020 07:35:36,3.14,2.16,2.25,28,2.72555
09/17/2020 07:35:37,2.6,2.28,2.03,28,2.49451
09/17/2020 07:35:38,2.97,2.3,2.07,28,2.64974
09/17/2020 07:35:39,2.49,2.14,1.97,28,2.3826
09/17/2020 07:35:40,2.64,2.35,2.08,28,2.55227
09/17/2020 07:35:41,2.64,2.33,2.04,28,2.53061
09/17/2020 07:35:42,2.7,2.28,2.13,28,2.56671
09/17/2020 07:35:42,2.75,2.35,1.95,28,2.54505
09/17/2020 07:35:43,2.7,2.25,2.1,28,2.54505
09/17/2020 07:35:44,2.96,2.07,2.27,28,2.6353
09/17/2020 07:35:45,2.53,2.28,2.03,28,2.46924
09/17/2020 07:35:46,3.05,2.17,3.49,28,3.14431
09/17/2020 07:35:47,2.39,2.16,1.97,28,2.35372
09/17/2020 07:35:48,2.58,2.25,2.1,28,2.50173
09/17/2020 07:35:49,2.61,2.17,2.05,28,2.46563
09/17/2020 07:35:50,2.58,2.33,2.1,28,2.53061
09/17/2020 07:35:51,2.6,2.35,2.05,28,2.527
09/17/2020 07:35:51,2.48,2.25,2.18,28,2.49451
09/17/2020 07:35:52,2.67,2.58,1.91,28,2.58476
09/17/2020 07:35:53,2.69,2.24,2.1,28,2.53783
09/17/2020 07:35:54,2.48,2.65,1.92,28,2.54505
09/17/2020 07:35:55,2.46,2.16,1.94,28,2.36816
09/17/2020 07:35:56,2.53,2.3,2.05,28,2.48368
09/17/2020 07:35:57,2.56,2.3,2.01,28,2.48007
09/17/2020 07:35:58,2.54,2.31,2.07,28,2.49812
09/17/2020 07:35:59,2.6,2.44,2.01,28,2.54505
09/17/2020 07:36:00,2.47,2.31,2.09,28,2.48007
09/17/2020 07:36:00,2.68,2.52,1.99,28,2.59559
09/17/2020 07:36:01,2.78,2.17,2.13,28,2.55588
09/17/2020 07:36:02,2.57,2.68,1.87,28,2.57032
09/17/2020 07:36:03,2.58,2.14,1.95,28,2.40787
09/17/2020 07:36:04,2.62,2.22,2.1,28,2.50534
09/17/2020 07:36:05,2.59,2.19,2.03,28,2.45841
09/17/2020 07:36:06,2.59,2.23,2.1,28,2.49812
09/17/2020 07:36:07,2.59,2.35,2.1,28,2.54144
09/17/2020 07:36:08,2.46,2.31,2.1,28,2.48007
09/17/2020 07:36:09,2.66,2.53,1.98,28,2.58837
09/17/2020 07:36:10,2.68,2.25,2.15,28,2.55588
09/17/2020 07:36:10,2.51,2.68,1.93,28,2.57032
09/17/2020 07:36:11,4,2.03,1.91,28,2.86634
09/17/2020 07:36:12,2.49,2.2,2.06,28,2.43675
09/17/2020 07:36:13,2.61,2.2,2.1,28,2.49451
09/17/2020 07:36:14,2.59,2.2,2.07,28,2.47646
09/17/2020 07:36:15,2.62,2.24,2.24,28,2.5631
09/17/2020 07:36:16,2.72,2.16,2.08,28,2.51256
09/17/2020 07:36:17,2.66,2.33,2.26,28,2.61725
09/17/2020 07:36:18,2.43,2.28,1.96,28,2.40787
09/17/2020 07:36:19,2.69,2.17,2.49,28,2.65335
09/17/2020 07:36:19,2.63,2.57,1.91,28,2.56671
09/17/2020 07:36:20,2.51,2.18,2,28,2.41509
09/17/2020 07:36:21,2.61,2.26,2.1,28,2.51617
09/17/2020 07:36:22,2.58,2.13,2.01,28,2.42592
09/17/2020 07:36:23,2.63,2.27,2.06,28,2.51256
09/17/2020 07:36:24,2.42,2.28,1.98,28,2.41148
09/17/2020 07:36:25,2.63,2.32,2.14,28,2.55949
09/17/2020 07:36:26,2.9,2.39,1.99,28,2.62808
09/17/2020 07:36:27,2.64,2.28,1.98,28,2.4909
09/17/2020 07:36:28,2.69,2.32,1.78,28,2.45119
09/17/2020 07:36:28,0,0.7,0,28,0.2527
09/17/2020 07:36:29,0,0,0,28,0
09/17/2020 07:36:30,0,0,0.62,28,0.22382
09/17/2020 07:36:31,0,1.06,2.96,28,1.45122
09/17/2020 07:36:32,1.95,1.52,1.4,28,1.75807
09/17/2020 07:36:33,1.89,1.52,1.42,28,1.74363
09/17/2020 07:36:34,1.91,0.89,0.74,28,1.27794
09/17/2020 07:36:35,0,1.72,0.8,28,0.90972
09/17/2020 07:36:36,0,0.94,0.95,28,0.68229
09/17/2020 07:36:37,1.77,1.69,1.4,28,1.75446
09/17/2020 07:36:37,0,0.97,2.11,28,1.11188
09/17/2020 07:36:38,0,0.85,3.8,28,1.67865
09/17/2020 07:36:39,6.19,12.69,14.88,28,12.18736
09/17/2020 07:36:40,21.99,26.55,24.62,28,26.41076
09/17/2020 07:36:41,6,5.72,4.81,28,5.96733
09/17/2020 07:36:42,2.79,2.55,2.35,28,2.77609
09/17/2020 07:36:43,2.62,2.32,2.13,28,2.55227
09/17/2020 07:36:44,2.57,2.25,2.09,28,2.49451
09/17/2020 07:36:45,2.62,2.21,2.26,28,2.55949
09/17/2020 07:36:46,2.73,2.15,2.06,28,2.50534
09/17/2020 07:36:46,2.73,2.31,2.18,28,2.60642
09/17/2020 07:36:47,2.4,2.33,1.93,28,2.40426
09/17/2020 07:36:48,2.6,2.17,2.45,28,2.60642
09/17/2020 07:36:49,2.57,2.36,1.92,28,2.47285
09/17/2020 07:36:50,2.47,2.16,2.02,28,2.40065
09/17/2020 07:36:51,2.58,2.27,2.13,28,2.51978
09/17/2020 07:36:52,2.55,2.2,2.03,28,2.44758
09/17/2020 07:36:53,2.63,2.26,2.17,28,2.54866
09/17/2020 07:36:54,2.5,2.15,1.97,28,2.38982
09/17/2020 07:36:55,2.67,2.29,2.03,28,2.52339
09/17/2020 07:36:56,2.74,2.45,1.86,28,2.54505
09/17/2020 07:36:56,2.64,2.25,1.99,28,2.48368
09/17/2020 07:36:57,2.44,2.31,1.53,28,2.26708
09/17/2020 07:36:58,0,0.68,0,28,0.24548
09/17/2020 07:36:59,0,0,0,28,0
09/17/2020 07:37:00,0,0,0.66,28,0.23826
09/17/2020 07:37:01,0,1.07,2.85,28,1.41512
09/17/2020 07:37:02,1.94,1.52,1.39,28,1.75085
09/17/2020 07:37:03,1.91,1.52,1.39,28,1.74002
09/17/2020 07:37:04,1.95,0.96,0.71,28,1.30682
09/17/2020 07:37:05,2.17,1.77,0.71,28,1.67865
09/17/2020 07:37:05,0,0.92,2.05,28,1.07217
09/17/2020 07:37:06,1.8,1.71,1.36,28,1.75807
09/17/2020 07:37:07,0,0.96,2.03,28,1.07939
09/17/2020 07:37:08,0,1.94,3.73,28,2.04687
09/17/2020 07:37:09,9,12.67,15.95,28,13.58082
09/17/2020 07:37:10,23.15,27.29,20.06,28,25.4505
09/17/2020 07:37:11,5.05,5.54,3.14,28,4.95653
09/17/2020 07:37:12,2.89,2.91,2.55,28,3.01435
09/17/2020 07:37:13,3.06,2.57,2.25,28,2.84468
09/17/2020 07:37:14,2.63,2.32,2.31,28,2.62086
09/17/2020 07:37:14,2.93,2.87,2.37,28,2.94937
09/17/2020 07:37:15,2.46,2.27,1.98,28,2.42231
09/17/2020 07:37:16,3.01,2.53,2.03,28,2.73277
09/17/2020 07:37:17,4.26,1.86,1.93,28,2.90605
09/17/2020 07:37:18,2.52,2.12,2.27,28,2.49451
09/17/2020 07:37:19,2.85,2.38,2.14,28,2.66057
09/17/2020 07:37:20,2.5,2.17,2.12,28,2.45119
09/17/2020 07:37:21,2.8,2.42,2.41,28,2.75443
09/17/2020 07:37:22,2.88,2.14,2.11,28,2.57393
09/17/2020 07:37:23,2.88,3.11,2.61,28,3.1046
09/17/2020 07:37:23,2.48,3.87,1.61,28,2.87356
09/17/2020 07:37:24,2.51,2.18,1.97,28,2.40426
09/17/2020 07:37:25,2.8,2.47,2.28,28,2.72555
09/17/2020 07:37:26,2.7,2.13,2.04,28,2.48007
09/17/2020 07:37:27,2.78,2.45,2.37,28,2.7436
09/17/2020 07:37:28,3.04,2.54,1.91,28,2.70389
09/17/2020 07:37:29,2.47,2.48,2.7,28,2.76165
09/17/2020 07:37:30,2.9,2.18,3.66,28,3.15514
09/17/2020 07:37:31,2.23,2.16,1.94,28,2.28513
09/17/2020 07:37:32,2.48,2.48,2.23,28,2.59559
09/17/2020 07:37:32,2.79,2.38,1.94,28,2.56671
09/17/2020 07:37:33,2.44,2.52,2.47,28,2.68223
09/17/2020 07:37:34,3.32,2.91,2.25,28,3.06128
09/17/2020 07:37:35,2.7,2.14,2.29,28,2.57393
09/17/2020 07:37:36,3.51,2.57,1.9,28,2.88078
09/17/2020 07:37:37,2.42,0.7,0,28,1.12632
09/17/2020 07:37:38,0,0,0,28,0
09/17/2020 07:37:39,0,0,0,28,0
09/17/2020 07:37:40,0,0.92,0,28,0.33212
09/17/2020 07:37:41,3.46,1.56,1.39,28,2.31401
09/17/2020 07:37:41,1.88,1.49,1.35,28,1.70392
09/17/2020 07:37:42,1.88,1.51,1.08,28,1.61367
09/17/2020 07:37:43,0,0.89,2.27,28,1.14076
09/17/2020 07:37:44,0,0.91,0.79,28,0.6137
09/17/2020 07:37:45,2.8,1.72,1.35,28,2.11907
09/17/2020 07:37:46,1.8,0.93,0.78,28,1.26711
09/17/2020 07:37:47,2.92,1.12,0.75,28,1.72919
09/17/2020 07:37:48,2.81,8.08,10.95,28,7.88424
09/17/2020 07:37:49,16.86,20.81,24.56,28,22.46503
09/17/2020 07:37:50,21.61,4.84,4.94,28,11.33179
09/17/2020 07:37:51,3.68,2.68,2.64,28,3.249
09/17/2020 07:37:51,3.3,2.84,2.52,28,3.12626
09/17/2020 07:37:52,3.04,2.57,2.11,28,2.78692
09/17/2020 07:37:53,3.18,2.74,2.48,28,3.0324
09/17/2020 07:37:54,2.7,2.43,2.05,28,2.59198
09/17/2020 07:37:55,2.35,2.53,2.31,28,2.59559
09/17/2020 07:37:56,2.86,2.27,2.45,28,2.73638
09/17/2020 07:37:57,2.54,2.11,1.95,28,2.3826
